subject,coupling,beatsection,mx,sx
PARTICIPANT_kura-B1_2020-09-10_21h13.09.622.csv,medium,6,1.0235653465714285,0.0849254393560098
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,medium,0,0.9451343996999999,0.12887535741733622
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,medium,1,0.9640037627333334,0.07864675015874417
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,medium,2,1.0004406866666669,0.09820147341773058
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,medium,3,1.0184644769333333,0.05525198703475917
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,medium,4,1.0165227978666667,0.07287839263951486
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,medium,5,1.0165677306785714,0.0922509301208723
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,medium,6,1.299438485,0.5983322074668979
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,medium,0,0.9894511583333334,0.19548660332958614
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,medium,1,1.0057203894333335,0.11973232054801529
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,medium,2,0.9733204534999998,0.11086780259833824
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,medium,3,0.9961246025333333,0.12812033088014718
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,medium,4,1.0373242889333334,0.092680028654419
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,medium,5,0.997333306689655,0.07444575320217303
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,medium,6,0.9461462508888889,0.0691697758035043
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,medium,0,0.7945321111666668,0.23102536163200008
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,medium,1,0.7932108333666666,0.31573251498579663
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,medium,2,0.8236631666333332,0.25716207113601636
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,medium,3,0.8180138333,0.28765619625084576
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,medium,4,0.8625237777000001,0.25971629542008434
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,medium,5,0.8271625000333332,0.32422676924987603
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,medium,6,0.791017708375,0.24957505517223222
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,medium,0,0.9211305513999999,0.23904312494162575
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,medium,1,0.9395302689000001,0.2697305478053149
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,medium,2,0.9816549487,0.29458656842746295
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,medium,3,0.9022697213333332,0.23732357868221113
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,medium,4,0.9356783047666667,0.2662365910660803
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,medium,5,0.9825144602307692,0.45041005505654286
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,medium,6,0.7797288548,0.2930582798673364
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,medium,0,0.9508083194666668,0.2126519213208494
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,medium,1,1.0307572978,0.1016710068747773
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,medium,2,0.9821363725666669,0.0746439491178575
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,medium,3,0.9983279925000001,0.05515167585927763
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,medium,4,0.9980833022666665,0.05126846226529074
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,medium,5,1.0025481188999998,0.04824879748265071
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,medium,6,0.9813631694444445,0.025961138349588617
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,medium,0,0.8565036608333334,0.17291684342157307
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,medium,1,0.9933230636000001,0.12857162396063387
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,medium,2,0.9394441153333335,0.10206672100519273
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,medium,3,1.0125867794666668,0.07869917710097897
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,medium,4,0.9808008436333335,0.06696807518257132
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,medium,5,1.0003392122666666,0.06178985285073183
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,medium,6,0.9773978935555555,0.05865423387522681
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,medium,0,0.8768855430666668,0.2371421353766797
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,medium,1,0.9257540002333335,0.1958933849779162
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,medium,2,0.8871500969666667,0.21599038958101874
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,medium,3,0.9283075266333334,0.18808220840562967
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,medium,4,0.9732112027666666,0.1596771809820521
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,medium,5,0.9364256705,0.16051690162971582
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,medium,6,1.1247468292,0.5570537909086651
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,medium,0,0.9237691434,0.23190431104564638
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,medium,1,1.001324535,0.07628944644287808
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,medium,2,1.0025906553,0.052061513654262065
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,medium,3,1.0052926530666666,0.053370176914579084
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,medium,4,0.9921608580666668,0.04559552146240107
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,medium,5,0.9965091368666666,0.052159488773430865
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,medium,6,0.9845364426250001,0.055662021839410575
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,medium,0,0.8974443700000001,0.22107473060044192
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,medium,1,1.0120372161666666,0.09061543261398927
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,medium,2,0.9721371144333335,0.06836809746987955
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,medium,3,1.0026696372666668,0.06953912812051888
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,medium,4,1.0017984142333334,0.08405911240077656
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,medium,5,1.0090839194999999,0.18839588711005403
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,medium,6,1.017319123222222,0.09757228748299018
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,medium,0,0.9479723810666665,0.11646381226764566
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,medium,1,0.9760213421666667,0.10334073053535674
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,medium,2,1.0197768769333333,0.051221296936717446
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,medium,3,0.9855618275000002,0.06493779873158968
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,medium,4,0.9931964866666667,0.06050929068997014
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,medium,5,1.0005154270833334,0.06938996538358753
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,medium,6,nan,nan
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,medium,0,0.9796796045999999,0.28165336287320714
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,medium,1,1.0390729610666667,0.1440722509369119
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,medium,2,1.0474924483333334,0.10667935469865922
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,medium,3,1.0147554510666668,0.0816682533272705
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,medium,4,0.9918378494,0.04822555141347215
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,medium,5,1.0050717795,0.0842574464009963
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,medium,6,1.1287813028333333,0.3502729308766906
aa_kura-A1_2020-08-08_23h03.30.895.csv,medium,0,1.0253397946999998,0.25509340866905983
aa_kura-A1_2020-08-08_23h03.30.895.csv,medium,1,0.9757331202999998,0.09330059594312358
aa_kura-A1_2020-08-08_23h03.30.895.csv,medium,2,0.9639580166999998,0.103220958685511
aa_kura-A1_2020-08-08_23h03.30.895.csv,medium,3,0.9785405152666667,0.06451848883565053
aa_kura-A1_2020-08-08_23h03.30.895.csv,medium,4,1.0120820585666666,0.06807239976068408
aa_kura-A1_2020-08-08_23h03.30.895.csv,medium,5,1.0098903405666668,0.08006063277627976
aa_kura-A1_2020-08-08_23h03.30.895.csv,medium,6,1.002849450888889,0.07120495514680535
PARTICIPANT_kura-A1_2020-10-01_08h10.36.781.csv,weak,0,0.8795798816333333,0.2362971339117007
PARTICIPANT_kura-A1_2020-10-01_08h10.36.781.csv,weak,1,0.9703636389333333,0.08768892397961207
PARTICIPANT_kura-A1_2020-10-01_08h10.36.781.csv,weak,2,0.9876608038666668,0.07924818789467068
PARTICIPANT_kura-A1_2020-10-01_08h10.36.781.csv,weak,3,0.9788588900666667,0.09307546406029261
PARTICIPANT_kura-A1_2020-10-01_08h10.36.781.csv,weak,4,0.9878305789666667,0.055014847709575064
PARTICIPANT_kura-A1_2020-10-01_08h10.36.781.csv,weak,5,0.9786659879999999,0.06861962905746673
PARTICIPANT_kura-A1_2020-10-01_08h10.36.781.csv,weak,6,0.9677500942000001,0.03620264085864992
PARTICIPANT_kura-A1_2020-10-05_06h11.14.448.csv,weak,0,0.9751697121999998,0.18994114876828574
PARTICIPANT_kura-A1_2020-10-05_06h11.14.448.csv,weak,1,1.0624869430666666,0.1683844623292811
PARTICIPANT_kura-A1_2020-10-05_06h11.14.448.csv,weak,2,1.0818622916333334,0.19393359054872594
PARTICIPANT_kura-A1_2020-10-05_06h11.14.448.csv,weak,3,1.0814014394333333,0.23181081598606634
PARTICIPANT_kura-A1_2020-10-05_06h11.14.448.csv,weak,4,1.011611143965517,0.15082881333623258
PARTICIPANT_kura-A1_2020-10-05_06h11.14.448.csv,weak,5,0.9826153160769231,0.10070993150372717
PARTICIPANT_kura-A1_2020-10-05_06h11.14.448.csv,weak,6,0.943172905,0.10526495663580931
PARTICIPANT_kura-A2_2020-08-28_09h24.01.653.csv,weak,0,0.9189354320740739,0.22923045660960742
PARTICIPANT_kura-A2_2020-08-28_09h24.01.653.csv,weak,1,1.0224451851481482,0.15679346371691102
PARTICIPANT_kura-A2_2020-08-28_09h24.01.653.csv,weak,2,0.9885388271481482,0.10473244296163947
PARTICIPANT_kura-A2_2020-08-28_09h24.01.653.csv,weak,3,0.9679749383703703,0.08065205334890946
PARTICIPANT_kura-A2_2020-08-28_09h24.01.653.csv,weak,4,0.9954706790740739,0.06076244581030504
PARTICIPANT_kura-A2_2020-08-28_09h24.01.653.csv,weak,5,1.0004783974615385,0.07309779307245648
PARTICIPANT_kura-A2_2020-08-28_09h24.01.653.csv,weak,6,1.0418552778333334,0.0339956381471053
PARTICIPANT_kura-A2_2020-09-07_10h21.43.606.csv,weak,0,0.8199537175,0.21256768710737067
PARTICIPANT_kura-A2_2020-09-07_10h21.43.606.csv,weak,1,0.9085971488333334,0.217230582410378
PARTICIPANT_kura-A2_2020-09-07_10h21.43.606.csv,weak,2,0.9496123172,0.11243878958448657
PARTICIPANT_kura-A2_2020-09-07_10h21.43.606.csv,weak,3,0.9552638372333333,0.08880084057909547
PARTICIPANT_kura-A2_2020-09-07_10h21.43.606.csv,weak,4,0.9805720891333333,0.2579177723844753
PARTICIPANT_kura-A2_2020-09-07_10h21.43.606.csv,weak,5,0.9933095041999999,0.09067951679183202
PARTICIPANT_kura-A2_2020-09-07_10h21.43.606.csv,weak,6,1.001227086111111,0.05759216647466068
PARTICIPANT_kura-A2_2020-09-07_11h08.21.418.csv,weak,0,1.2135425891666667,0.5573044655958732
PARTICIPANT_kura-A2_2020-09-07_11h08.21.418.csv,weak,1,1.2278537026999998,0.6860321627940411
PARTICIPANT_kura-A2_2020-09-07_11h08.21.418.csv,weak,2,1.0097309441111113,0.07223783337607578
PARTICIPANT_kura-A2_2020-09-07_11h08.21.418.csv,weak,3,1.0067234506666667,0.06603990151633929
PARTICIPANT_kura-A2_2020-09-07_11h08.21.418.csv,weak,4,1.0050657166666666,0.059449901135714085
PARTICIPANT_kura-A2_2020-09-07_11h08.21.418.csv,weak,5,1.253022101625,0.9446491108495699
PARTICIPANT_kura-A2_2020-09-07_11h08.21.418.csv,weak,6,1.7033287,0.7215153670000001
PARTICIPANT_kura-A2_2020-09-16_12h19.57.327.csv,weak,0,1.0377295908666668,0.2795916524122727
PARTICIPANT_kura-A2_2020-09-16_12h19.57.327.csv,weak,1,0.9369686288666668,0.21901740457029514
PARTICIPANT_kura-A2_2020-09-16_12h19.57.327.csv,weak,2,0.9528893547999998,0.22023466456222415
PARTICIPANT_kura-A2_2020-09-16_12h19.57.327.csv,weak,3,0.9577865,0.27656718412421205
PARTICIPANT_kura-A2_2020-09-16_12h19.57.327.csv,weak,4,0.9464053215925924,0.1770959121466778
PARTICIPANT_kura-A2_2020-09-16_12h19.57.327.csv,weak,5,0.9377294882105263,0.2824629669860976
PARTICIPANT_kura-A2_2020-09-16_12h19.57.327.csv,weak,6,0.9542258384,0.12768671914803803
PARTICIPANT_kura-A2_2020-09-16_12h21.37.513.csv,weak,0,0.8067252156333332,0.4212525432596929
PARTICIPANT_kura-A2_2020-09-16_12h21.37.513.csv,weak,1,0.7408194974333335,0.36072176299201114
PARTICIPANT_kura-A2_2020-09-16_12h21.37.513.csv,weak,2,0.8683087155333332,0.6126118639238204
PARTICIPANT_kura-A2_2020-09-16_12h21.37.513.csv,weak,3,0.6913683477777778,0.3064224755438464
PARTICIPANT_kura-A2_2020-09-16_12h21.37.513.csv,weak,4,0.7834366046296297,0.20788274466735526
PARTICIPANT_kura-A2_2020-09-16_12h21.37.513.csv,weak,5,0.7352536133333333,0.28593720244278525
PARTICIPANT_kura-A2_2020-09-16_12h21.37.513.csv,weak,6,0.6106463342222221,0.3827945587135915
PARTICIPANT_kura-A2_2020-09-16_13h15.20.738.csv,weak,0,0.9981921267333332,0.18923845641706005
PARTICIPANT_kura-A2_2020-09-16_13h15.20.738.csv,weak,1,0.9444179756296296,0.134754111699505
PARTICIPANT_kura-A2_2020-09-16_13h15.20.738.csv,weak,2,0.9337725077777779,0.08446428218119703
PARTICIPANT_kura-A2_2020-09-16_13h15.20.738.csv,weak,3,0.9809943277777778,0.06725735936993552
PARTICIPANT_kura-A2_2020-09-16_13h15.20.738.csv,weak,4,0.9697786632592591,0.14932416556329767
PARTICIPANT_kura-A2_2020-09-16_13h15.20.738.csv,weak,5,1.0052585194,0.07118784293147626
PARTICIPANT_kura-A2_2020-09-16_13h15.20.738.csv,weak,6,0.9723844298571428,0.14459493320924835
PARTICIPANT_kura-A2_2020-09-18_08h50.45.006.csv,weak,0,1.0170979189333333,0.1117329285412385
PARTICIPANT_kura-A2_2020-09-18_08h50.45.006.csv,weak,1,1.0214455799666669,0.11444125278995167
PARTICIPANT_kura-A2_2020-09-18_08h50.45.006.csv,weak,2,1.0124522302999999,0.06524053706003048
PARTICIPANT_kura-A2_2020-09-18_08h50.45.006.csv,weak,3,0.9768148233666667,0.06611773343285325
PARTICIPANT_kura-A2_2020-09-18_08h50.45.006.csv,weak,4,0.9878415895185185,0.05920731837302577
PARTICIPANT_kura-A2_2020-09-18_08h50.45.006.csv,weak,5,1.0007014250833333,0.09865868408787908
PARTICIPANT_kura-A2_2020-09-18_08h50.45.006.csv,weak,6,1.091287167,0.0
PARTICIPANT_kura-A2_2020-11-06_20h46.36.344.csv,weak,0,1.0109268249999999,0.1949274657946737
PARTICIPANT_kura-A2_2020-11-06_20h46.36.344.csv,weak,1,1.0133813728,0.08284718726276
PARTICIPANT_kura-A2_2020-11-06_20h46.36.344.csv,weak,2,1.0086085752666667,0.10548458020245542
PARTICIPANT_kura-A2_2020-11-06_20h46.36.344.csv,weak,3,0.9782401061,0.07673097069171211
PARTICIPANT_kura-A2_2020-11-06_20h46.36.344.csv,weak,4,1.0029012347333335,0.05672278598611219
PARTICIPANT_kura-A2_2020-11-06_20h46.36.344.csv,weak,5,1.0037633310000003,0.07828673275492327
PARTICIPANT_kura-A2_2020-11-06_20h46.36.344.csv,weak,6,0.850901883,0.0
PARTICIPANT_kura-B1_2020-09-07_11h57.44.574.csv,weak,0,0.8533220050666667,0.21692242803763803
PARTICIPANT_kura-B1_2020-09-07_11h57.44.574.csv,weak,1,0.9247749925000001,0.12230688938055675
PARTICIPANT_kura-B1_2020-09-07_11h57.44.574.csv,weak,2,0.9302091902333331,0.10503788653459999
PARTICIPANT_kura-B1_2020-09-07_11h57.44.574.csv,weak,3,1.1256902633666668,0.7221375009606165
PARTICIPANT_kura-B1_2020-09-07_11h57.44.574.csv,weak,4,0.9990292595,0.09335353953972397
PARTICIPANT_kura-B1_2020-09-07_11h57.44.574.csv,weak,5,0.9752946114827586,0.08592995624920233
PARTICIPANT_kura-B1_2020-09-07_11h57.44.574.csv,weak,6,0.979474125,0.08586069240669175
PARTICIPANT_kura-B1_2020-09-10_21h13.09.622.csv,weak,0,0.9465455041666666,0.19510933875767325
PARTICIPANT_kura-B1_2020-09-10_21h13.09.622.csv,weak,1,0.9834247585666666,0.11910309786977921
PARTICIPANT_kura-B1_2020-09-10_21h13.09.622.csv,weak,2,0.9969695588666667,0.10390244188318175
PARTICIPANT_kura-B1_2020-09-10_21h13.09.622.csv,weak,3,0.9758103774999999,0.06424847100688882
PARTICIPANT_kura-B1_2020-09-10_21h13.09.622.csv,weak,4,0.9742249021666668,0.08175375413602115
PARTICIPANT_kura-B1_2020-09-10_21h13.09.622.csv,weak,5,0.9787248447333333,0.06777922961540771
PARTICIPANT_kura-B1_2020-09-10_21h13.09.622.csv,weak,6,1.0042514536666667,0.06677231623066075
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,weak,0,0.9878599775666667,0.23763646011174788
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,weak,1,1.0008753461333333,0.15545621722851627
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,weak,2,0.9966537553000001,0.08055896130253766
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,weak,3,0.9979138130333334,0.07565436951286744
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,weak,4,0.9630191009000001,0.08064813582749124
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,weak,5,0.9920933185357141,0.06734425131316575
PARTICIPANT_kura-B1_2020-09-18_23h19.34.883.csv,weak,6,0.9773856651666666,0.1243724870399292
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,weak,0,1.0469962791666663,0.2837745629287645
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,weak,1,1.0152606241666666,0.18254928384646166
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,weak,2,0.9996720141333332,0.1518351952515699
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,weak,3,1.0315535299999998,0.14771286250114862
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,weak,4,0.9325244555,0.10928034068920807
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,weak,5,0.9707248135925926,0.08553036641555004
PARTICIPANT_kura-B1_2020-10-05_07h34.10.665.csv,weak,6,0.9795709843333333,0.055568426787875484
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,weak,0,0.7588345000333334,0.2921468486342791
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,weak,1,0.8344618889,0.2756531324326395
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,weak,2,0.8131172778,0.29808004721244147
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,weak,3,0.8402547778000001,0.2718566438689817
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,weak,4,0.8440287777666666,0.2780693394500972
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,weak,5,0.8236047222333333,0.2913821143899534
PARTICIPANT_kura-B1_2020-10-05_08h31.10.554.csv,weak,6,0.7638081666,0.36635497433278863
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,weak,0,0.9781348436000001,0.19888344615004155
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,weak,1,0.9756013849999999,0.1524201434337549
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,weak,2,1.0011593591666665,0.14393016054942995
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,weak,3,1.0670957158666667,0.3023554895982278
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,weak,4,1.0215809223999999,0.25313255575939536
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,weak,5,1.0346786558333334,0.14370303171447396
PARTICIPANT_kura-B1_2020-10-05_09h20.02.892.csv,weak,6,1.278120486111111,0.6090063391184346
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,weak,0,1.0352019636333334,0.22202280841683503
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,weak,1,1.0325388513333336,0.14785945798504435
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,weak,2,1.0281398786,0.09772277518423762
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,weak,3,1.0054859772333333,0.07313685691630568
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,weak,4,0.9886179759666667,0.05159603399444297
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,weak,5,0.9986670626206897,0.04797181130697505
PARTICIPANT_kura-B2_2020-08-13_23h21.57.157.csv,weak,6,1.0268334239999999,0.05007414334854296
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,weak,0,0.8462649002333333,0.22689842831578336
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,weak,1,0.9323739408333334,0.22650928445031776
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,weak,2,0.8754491322,0.22656324113258425
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,weak,3,0.8902408308,0.23450630372797526
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,weak,4,0.9177411324333334,0.2205206238897089
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,weak,5,0.919116047166667,0.2149132192227316
PARTICIPANT_kura-B2_2020-09-07_08h44.56.737.csv,weak,6,0.9346398067000001,0.17016710472060528
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,weak,0,0.7880339855333335,0.28453363824677186
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,weak,1,0.8187713683666666,0.2728035690087932
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,weak,2,0.8339222275,0.25263382952308766
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,weak,3,0.8824716142000001,0.17987200383645535
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,weak,4,0.9760277641666665,0.08943085827183209
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,weak,5,0.9840052305,0.037756488533088516
PARTICIPANT_kura-B2_2020-09-13_16h50.25.586.csv,weak,6,0.9832377993,0.10084918798511491
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,weak,0,0.9970650194333335,0.17621076594719065
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,weak,1,0.9999429371666667,0.10698266755488983
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,weak,2,0.9793733725,0.10402494425837586
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,weak,3,1.0024067005333335,0.08586400010358979
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,weak,4,0.9994667786333331,0.05591467341341237
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,weak,5,1.0040765939,0.05682584154878347
PARTICIPANT_kura-B2_2020-09-14_22h18.47.480.csv,weak,6,0.9581067157777778,0.07334387809820272
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,weak,0,0.8997539588666666,0.17706157215707632
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,weak,1,1.0202657678,0.09206805614758434
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,weak,2,1.0449198722333333,0.2256394633690195
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,weak,3,0.9750052088333335,0.10869184399024587
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,weak,4,1.0000808822666667,0.06912114887509682
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,weak,5,0.9985558627333334,0.09240545177864642
PARTICIPANT_kura-B2_2020-09-16_12h17.20.371.csv,weak,6,1.0045070841111112,0.09416062969713723
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,weak,0,0.9098984775000002,0.17264865641245059
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,weak,1,0.9864701546666667,0.18060248792193875
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,weak,2,0.9895669542000001,0.1705461112190163
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,weak,3,0.9444318805666666,0.14487592064269267
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,weak,4,0.9727430616333332,0.137332621509915
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,weak,5,0.9463660638571428,0.19652048836572664
PARTICIPANT_kura-B2_2020-09-16_13h54.10.653.csv,weak,6,0.754325775,0.182212025
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,weak,0,0.9947669447333334,0.26602401872578213
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,weak,1,1.0385555775,0.17026715152773136
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,weak,2,1.0285024096666666,0.1319385179023579
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,weak,3,1.0090034172,0.05686663689506363
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,weak,4,1.0115138380666666,0.09088497608507129
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,weak,5,1.0164441307931036,0.05996111728080593
PARTICIPANT_kura-B2_2020-09-21_10h01.20.704.csv,weak,6,1.0583981358571428,0.10752549228650835
aa_kura-A1_2020-08-08_23h03.30.895.csv,weak,0,1.0002285760666667,0.24362474208616777
aa_kura-A1_2020-08-08_23h03.30.895.csv,weak,1,0.9980200889333334,0.09626447923277716
aa_kura-A1_2020-08-08_23h03.30.895.csv,weak,2,0.9641474508333333,0.07420982750204337
aa_kura-A1_2020-08-08_23h03.30.895.csv,weak,3,1.0026975469,0.06818767963481502
aa_kura-A1_2020-08-08_23h03.30.895.csv,weak,4,0.9799993625,0.06292875974264223
aa_kura-A1_2020-08-08_23h03.30.895.csv,weak,5,0.9665549414,0.06295663539556823
aa_kura-A1_2020-08-08_23h03.30.895.csv,weak,6,0.9936910908000002,0.03988819191520777
